customer_id,customer_name,gender,age,country,signup_date,subscription_plan,monthly_fee,billing_cycle,payment_method,last_payment_date,login_frequency,support_tickets,avg_session_minutes,total_revenue,auto_renew,contract_type,churn_status,churn_date,churn_reason
1703,Om Brown,Female,57,USA,2022-01-19,Premium,39.99,Yearly,Credit Card,2022-08-23,6,7,98.7,3359.16,No,Annual,Yes,2022-09-08,Features Missing
1704,Sophia Sharma,Male,31,UK,2025-02-23,Standard,19.99,Monthly,PayPal,2025-09-26,21,9,59.0,139.93,No,Monthly,No,,
1705,Alex Patel,Male,50,Japan,2024-06-10,Premium,39.99,Yearly,PayPal,2024-08-08,22,0,77.0,479.88,Yes,Annual,Yes,2024-08-24,Switched Competitor
1706,Kabir Patel,Male,44,Japan,2023-07-30,Standard,19.99,Yearly,PayPal,2025-06-15,45,1,150.0,5277.36,No,Monthly,No,,
1707,Mia Brown,Female,60,UK,2023-10-10,Standard,19.99,Yearly,Debit Card,2024-08-28,12,9,67.3,2398.8,Yes,Annual,No,,
1708,Anaya Patel,Female,50,Japan,2024-02-03,Basic,9.99,Monthly,UPI,2025-09-17,25,7,6.2,189.81,Yes,Monthly,No,,
1709,John Smith,Male,58,Japan,2022-02-20,Basic,9.99,Monthly,UPI,2023-06-08,55,7,90.3,149.85,No,Monthly,No,,
1710,Olivia Waghchaure,Male,33,UK,2024-07-24,Premium,39.99,Monthly,UPI,2024-11-05,57,5,34.7,119.97,Yes,Annual,No,,
1711,Om Patel,Female,21,Australia,2024-09-10,Basic,9.99,Monthly,Debit Card,2025-12-18,17,9,61.6,149.85,No,Monthly,No,,
1712,Aarav Waghchaure,Female,49,India,2023-08-28,Standard,19.99,Yearly,PayPal,2025-01-06,44,2,63.0,3838.08,Yes,Annual,No,,
1713,Olivia Johnson,Male,30,Germany,2023-02-19,Premium,39.99,Monthly,Credit Card,2024-07-08,44,0,167.2,639.84,No,Monthly,No,,
1714,Liam Waghchaure,Male,20,Australia,2022-04-20,Standard,19.99,Monthly,PayPal,2023-04-02,32,10,167.5,219.89,No,Monthly,No,,
1715,Mia Sharma,Male,48,Germany,2025-01-21,Premium,39.99,Monthly,UPI,2027-05-14,2,4,143.5,1119.72,Yes,Annual,No,,
1716,Om Patel,Female,57,Canada,2024-06-09,Basic,9.99,Yearly,Debit Card,2026-10-06,2,0,152.7,3356.64,No,Annual,No,,
1717,Sophia Patel,Female,51,USA,2024-05-28,Basic,9.99,Yearly,Credit Card,2025-09-06,48,6,26.9,1798.2,No,Annual,Yes,2025-09-17,Features Missing
1718,Anaya Smith,Female,34,India,2024-10-09,Premium,39.99,Monthly,UPI,2024-11-18,1,10,145.2,39.99,Yes,Annual,Yes,2024-12-16,Features Missing
1719,Aarav Patel,Male,30,Germany,2024-12-16,Basic,9.99,Monthly,UPI,2027-03-03,42,0,10.7,259.74,No,Annual,No,,
1720,Emma Patel,Male,63,Canada,2023-01-25,Standard,19.99,Yearly,Credit Card,2023-11-15,49,3,79.9,2158.92,No,Monthly,No,,
1721,Liam Patel,Female,45,Canada,2022-10-23,Standard,19.99,Monthly,Credit Card,2023-12-26,57,7,9.9,279.86,No,Monthly,No,,
1722,Liam Johnson,Female,51,USA,2023-09-06,Basic,9.99,Yearly,Debit Card,2024-07-14,52,5,125.0,1198.8,No,Monthly,No,,
1723,Priya Patel,Male,53,Australia,2025-01-30,Premium,39.99,Monthly,UPI,2025-11-29,56,9,162.0,399.9,No,Monthly,No,,
1724,Noah Waghchaure,Male,47,India,2023-12-29,Standard,19.99,Yearly,UPI,2025-04-12,8,0,88.5,3598.2,No,Annual,Yes,2025-04-20,Low Usage
1725,Liam Sharma,Male,54,Germany,2024-02-26,Basic,9.99,Monthly,UPI,2026-08-12,23,1,179.2,289.71,No,Monthly,Yes,2026-09-28,High Price
1726,Sophia Sharma,Female,35,USA,2024-03-08,Standard,19.99,Monthly,PayPal,2025-08-10,38,0,48.8,339.83,Yes,Annual,Yes,2025-10-09,Poor Support
1727,John Patel,Female,22,UK,2022-12-03,Premium,39.99,Monthly,Credit Card,2023-01-28,25,3,86.3,39.99,Yes,Annual,No,,
1728,Riya Johnson,Male,61,USA,2022-09-20,Standard,19.99,Monthly,UPI,2023-12-12,35,3,27.9,279.86,No,Monthly,Yes,2023-12-16,Switched Competitor
1729,Priya Waghchaure,Female,43,India,2024-04-20,Basic,9.99,Monthly,PayPal,2024-08-12,6,8,80.6,29.97,No,Monthly,No,,
1730,Kabir Sharma,Female,61,India,2024-05-14,Premium,39.99,Monthly,Credit Card,2025-10-20,35,3,25.0,679.83,No,Annual,No,,
1731,Anaya Sharma,Female,44,UK,2024-07-22,Standard,19.99,Monthly,Debit Card,2026-12-11,4,0,142.9,579.71,Yes,Annual,No,,
1732,Liam Patel,Female,28,Germany,2022-04-22,Basic,9.99,Yearly,PayPal,2022-07-02,15,7,108.3,239.76,Yes,Monthly,No,,
1733,Riya Smith,Male,46,Australia,2022-10-11,Standard,19.99,Yearly,Credit Card,2024-08-22,3,5,74.4,5277.36,No,Monthly,Yes,2024-09-10,Poor Support
1734,Anaya Sharma,Male,24,Germany,2024-03-21,Premium,39.99,Monthly,Credit Card,2026-08-11,24,0,100.3,1159.71,Yes,Annual,No,,
1735,Olivia Sharma,Male,57,Japan,2023-08-12,Basic,9.99,Yearly,UPI,2025-03-01,36,0,76.0,2157.84,Yes,Monthly,No,,
1736,Kabir Patel,Male,57,India,2023-01-24,Standard,19.99,Monthly,UPI,2025-01-02,19,4,54.4,459.77,No,Annual,No,,
1737,Ava Waghchaure,Female,38,Canada,2022-05-12,Basic,9.99,Monthly,PayPal,2022-12-11,28,4,10.9,69.93,Yes,Monthly,No,,
1738,Olivia Waghchaure,Male,52,Japan,2024-10-09,Basic,9.99,Monthly,Credit Card,2026-09-21,17,3,37.0,229.77,Yes,Annual,Yes,2026-10-18,Low Usage
1739,John Smith,Male,53,India,2022-06-11,Standard,19.99,Yearly,Debit Card,2022-08-08,55,3,146.2,239.88,No,Monthly,Yes,2022-08-29,Switched Competitor
1740,Anaya Brown,Female,57,USA,2022-06-16,Basic,9.99,Yearly,Debit Card,2024-07-11,20,0,177.9,2997.0,No,Annual,No,,
1741,Om Patel,Male,38,Australia,2024-03-26,Standard,19.99,Monthly,UPI,2024-06-07,54,2,168.5,39.98,Yes,Annual,Yes,2024-06-08,Poor Support
1742,Alex Brown,Male,49,UK,2024-06-06,Standard,19.99,Yearly,UPI,2025-05-07,21,10,104.9,2638.68,No,Monthly,Yes,2025-06-29,Low Usage
1743,Sophia Sharma,Female,57,Germany,2024-06-20,Standard,19.99,Yearly,PayPal,2025-01-12,35,9,38.3,1439.28,No,Annual,No,,
1744,Noah Waghchaure,Male,37,Australia,2023-05-22,Premium,39.99,Yearly,UPI,2024-03-08,13,5,102.0,4318.92,Yes,Monthly,Yes,2024-03-16,High Price
1745,Aarav Sharma,Female,34,Germany,2025-03-02,Basic,9.99,Yearly,Debit Card,2026-06-02,10,8,78.9,1798.2,No,Monthly,Yes,2026-07-06,Switched Competitor
1746,Noah Johnson,Male,63,Canada,2023-08-23,Standard,19.99,Monthly,PayPal,2025-07-01,45,0,145.2,439.78,No,Monthly,No,,
1747,John Smith,Male,64,UK,2024-11-08,Basic,9.99,Yearly,UPI,2026-09-12,35,0,30.6,2637.36,No,Monthly,No,,
1748,Mia Waghchaure,Male,28,UK,2022-11-23,Basic,9.99,Monthly,PayPal,2024-04-06,44,2,31.5,159.84,Yes,Monthly,No,,
1749,Noah Smith,Male,63,Canada,2023-04-18,Standard,19.99,Monthly,PayPal,2025-02-09,7,5,37.3,439.78,Yes,Annual,Yes,2025-04-02,Low Usage
1750,John Waghchaure,Male,57,USA,2023-02-09,Basic,9.99,Monthly,Debit Card,2023-06-19,16,2,40.6,39.96,No,Annual,No,,
1751,Mia Sharma,Female,54,Canada,2024-01-03,Premium,39.99,Yearly,Credit Card,2025-08-03,19,6,81.7,9117.72,No,Monthly,No,,
1752,Mia Smith,Female,53,Japan,2024-09-18,Premium,39.99,Yearly,UPI,2024-11-27,46,10,92.6,959.76,No,Monthly,No,,
1753,John Patel,Male,49,India,2025-03-21,Standard,19.99,Yearly,UPI,2025-08-25,8,10,117.8,1199.4,No,Annual,No,,
1754,Ava Smith,Female,51,Australia,2022-08-13,Standard,19.99,Yearly,Credit Card,2024-09-25,9,10,143.0,5997.0,No,Annual,No,,
1755,Aarav Brown,Male,18,USA,2025-03-31,Basic,9.99,Yearly,Debit Card,2026-04-08,52,2,5.3,1438.56,Yes,Monthly,No,,
1756,Ethan Brown,Female,35,USA,2024-11-13,Premium,39.99,Yearly,Debit Card,2027-01-26,46,2,64.8,12476.88,No,Monthly,No,,
1757,Kabir Smith,Female,38,Germany,2024-01-24,Standard,19.99,Yearly,Debit Card,2026-06-12,9,1,117.4,6956.52,Yes,Annual,No,,
1758,Liam Brown,Female,23,USA,2025-01-07,Premium,39.99,Yearly,Debit Card,2026-11-23,11,10,83.3,10557.36,Yes,Monthly,Yes,2026-12-22,Features Missing
1759,John Smith,Male,33,India,2025-02-25,Standard,19.99,Monthly,PayPal,2026-05-23,50,6,102.6,299.85,No,Monthly,No,,
1760,Om Patel,Female,53,Japan,2024-01-16,Basic,9.99,Yearly,UPI,2026-03-07,8,9,112.9,3116.88,No,Monthly,No,,
1761,John Waghchaure,Male,38,USA,2022-02-05,Basic,9.99,Monthly,Debit Card,2024-02-02,56,3,14.6,239.76,No,Annual,Yes,2024-02-07,Low Usage
1762,Priya Waghchaure,Female,22,India,2022-02-16,Basic,9.99,Monthly,Credit Card,2023-03-14,39,1,132.7,129.87,Yes,Annual,No,,
1763,Riya Johnson,Female,50,UK,2023-12-17,Standard,19.99,Monthly,Credit Card,2025-12-25,33,1,143.9,479.76,Yes,Monthly,No,,
1764,Emma Brown,Male,65,UK,2023-02-26,Standard,19.99,Yearly,UPI,2025-05-19,25,3,98.8,6476.76,No,Annual,No,,
1765,Sophia Waghchaure,Female,23,UK,2025-02-24,Basic,9.99,Yearly,Debit Card,2026-12-17,23,5,75.6,2637.36,No,Annual,Yes,2027-01-04,Features Missing
1766,Anaya Sharma,Male,51,Australia,2023-10-28,Basic,9.99,Yearly,Credit Card,2026-03-13,5,2,18.6,3356.64,Yes,Annual,Yes,2026-04-30,Features Missing
1767,Aarav Smith,Female,30,Canada,2024-04-04,Premium,39.99,Monthly,UPI,2025-09-12,57,10,136.8,679.83,Yes,Monthly,No,,
1768,Kabir Patel,Male,27,Germany,2022-01-01,Standard,19.99,Monthly,Credit Card,2022-10-12,49,2,149.1,179.91,No,Annual,Yes,2022-11-21,Poor Support
1769,Noah Patel,Female,37,Australia,2023-10-03,Premium,39.99,Monthly,Credit Card,2025-06-20,51,10,118.1,799.8,No,Annual,No,,
1770,Priya Johnson,Male,44,Canada,2022-09-27,Basic,9.99,Yearly,PayPal,2024-05-22,8,0,109.6,2397.6,No,Annual,No,,
1771,Ethan Waghchaure,Female,40,USA,2023-08-17,Standard,19.99,Monthly,UPI,2025-06-21,27,8,160.9,439.78,No,Annual,No,,
1772,Olivia Patel,Female,42,Germany,2023-03-27,Standard,19.99,Yearly,Credit Card,2024-04-15,10,9,160.0,2878.56,No,Annual,No,,
1773,Alex Patel,Female,62,USA,2023-02-23,Premium,39.99,Monthly,Debit Card,2024-04-19,30,5,126.5,559.86,No,Annual,No,,
1774,John Sharma,Female,38,Canada,2024-01-09,Premium,39.99,Monthly,UPI,2025-04-27,36,4,160.6,599.85,Yes,Annual,No,,
1775,Om Johnson,Female,49,UK,2023-03-19,Standard,19.99,Monthly,Debit Card,2024-08-13,58,5,108.1,339.83,No,Monthly,No,,
1776,Alex Patel,Male,26,UK,2023-12-03,Premium,39.99,Monthly,Credit Card,2024-02-27,12,1,136.7,79.98,No,Monthly,Yes,2024-03-22,Low Usage
1777,Emma Patel,Male,26,Germany,2025-01-06,Basic,9.99,Monthly,Credit Card,2026-04-08,58,5,105.1,149.85,Yes,Annual,No,,
1778,Ethan Sharma,Male,38,Australia,2022-08-20,Basic,9.99,Monthly,UPI,2023-10-06,32,10,108.4,129.87,No,Monthly,Yes,2023-11-22,Poor Support
1779,Alex Johnson,Male,52,UK,2022-12-19,Basic,9.99,Yearly,Credit Card,2023-03-07,21,2,80.7,239.76,Yes,Monthly,No,,
1780,Ethan Sharma,Female,36,Australia,2022-09-26,Premium,39.99,Monthly,Debit Card,2025-02-27,55,8,80.7,1159.71,No,Monthly,No,,
1781,Olivia Patel,Female,43,Canada,2023-07-22,Standard,19.99,Monthly,Credit Card,2025-12-18,20,3,90.9,579.71,Yes,Annual,No,,
1782,John Brown,Female,65,USA,2023-08-08,Basic,9.99,Yearly,Debit Card,2024-12-08,16,7,167.5,1918.08,Yes,Monthly,No,,
1783,Noah Waghchaure,Female,21,USA,2024-02-14,Basic,9.99,Yearly,PayPal,2025-03-05,59,5,93.4,1438.56,Yes,Monthly,Yes,2025-03-07,Switched Competitor
1784,Sophia Waghchaure,Male,20,USA,2022-08-19,Standard,19.99,Monthly,PayPal,2022-09-21,47,7,133.9,19.99,Yes,Monthly,Yes,2022-10-02,Features Missing
1785,Alex Johnson,Male,32,India,2022-01-05,Premium,39.99,Yearly,Credit Card,2022-10-25,38,10,142.3,4318.92,Yes,Annual,No,,
1786,Mia Sharma,Female,21,UK,2023-08-18,Basic,9.99,Monthly,Credit Card,2024-08-24,19,10,162.9,119.88,Yes,Annual,Yes,2024-10-19,Features Missing
1787,Anaya Sharma,Male,40,Canada,2023-09-30,Standard,19.99,Monthly,Debit Card,2024-12-21,13,7,122.9,279.86,Yes,Monthly,No,,
1788,Riya Smith,Female,51,Canada,2025-03-08,Standard,19.99,Yearly,Credit Card,2027-03-16,16,5,177.5,5757.12,Yes,Monthly,Yes,2027-04-21,Low Usage
1789,John Waghchaure,Female,25,USA,2022-11-24,Basic,9.99,Yearly,PayPal,2024-02-03,1,7,135.0,1678.32,No,Monthly,No,,
1790,Alex Smith,Female,54,India,2023-09-26,Standard,19.99,Monthly,Credit Card,2024-11-20,55,9,132.7,279.86,Yes,Annual,No,,
1791,Sophia Brown,Female,48,Australia,2022-01-23,Basic,9.99,Yearly,UPI,2024-03-10,27,7,43.3,2997.0,No,Monthly,No,,
1792,Ava Sharma,Male,20,USA,2023-02-21,Premium,39.99,Monthly,Credit Card,2024-12-16,10,10,26.8,879.78,No,Monthly,No,,
1793,Ethan Smith,Female,45,USA,2024-07-25,Standard,19.99,Yearly,PayPal,2026-04-05,48,0,130.6,4797.6,Yes,Annual,No,,
1794,Priya Sharma,Male,37,USA,2023-10-05,Basic,9.99,Monthly,Credit Card,2025-08-19,45,4,134.4,219.78,No,Monthly,No,,
1795,Olivia Brown,Male,60,Germany,2022-05-23,Standard,19.99,Monthly,Credit Card,2024-05-31,23,4,112.1,479.76,Yes,Monthly,No,,
1796,Ava Sharma,Male,42,Germany,2023-03-03,Basic,9.99,Yearly,UPI,2025-06-07,14,3,110.0,3236.76,No,Monthly,No,,
1797,Emma Patel,Female,46,Japan,2024-01-01,Basic,9.99,Yearly,Debit Card,2025-09-19,51,7,122.7,2397.6,No,Monthly,No,,
1798,Liam Smith,Male,58,India,2023-12-04,Standard,19.99,Monthly,Debit Card,2025-05-02,57,3,145.4,339.83,Yes,Annual,No,,
1799,Ethan Smith,Male,64,Canada,2024-01-13,Basic,9.99,Yearly,Debit Card,2025-08-25,33,9,93.2,2277.72,Yes,Monthly,No,,
1800,Riya Brown,Female,33,Canada,2022-07-29,Standard,19.99,Monthly,Debit Card,2024-12-05,27,7,142.3,559.72,No,Monthly,No,,
1801,Olivia Johnson,Female,64,UK,2023-03-17,Basic,9.99,Monthly,PayPal,2024-03-21,14,8,73.1,119.88,Yes,Annual,No,,
1802,Olivia Waghchaure,Male,46,Germany,2022-11-24,Standard,19.99,Monthly,Debit Card,2023-10-30,19,4,166.5,219.89,Yes,Monthly,Yes,2023-12-06,Low Usage
1803,Liam Waghchaure,Female,37,Japan,2023-12-08,Standard,19.99,Monthly,Debit Card,2025-05-24,8,4,44.4,339.83,No,Monthly,No,,
1804,Emma Patel,Male,49,USA,2024-10-21,Basic,9.99,Yearly,PayPal,2026-09-16,36,3,69.1,2757.24,Yes,Annual,Yes,2026-10-20,High Price
1805,Anaya Brown,Female,64,USA,2022-10-13,Basic,9.99,Monthly,UPI,2025-01-06,17,9,13.0,269.73,Yes,Monthly,No,,
1806,Emma Johnson,Male,46,India,2022-08-30,Basic,9.99,Monthly,UPI,2023-08-05,27,2,87.3,109.89,Yes,Annual,No,,
1807,Noah Waghchaure,Male,50,Canada,2022-09-02,Premium,39.99,Yearly,PayPal,2023-07-02,48,0,86.5,4798.8,Yes,Monthly,No,,
1808,Olivia Smith,Female,50,USA,2022-07-10,Standard,19.99,Yearly,Debit Card,2023-04-06,21,10,12.7,2158.92,No,Annual,Yes,2023-05-29,Switched Competitor
1809,Ava Smith,Female,30,Canada,2024-11-18,Standard,19.99,Monthly,Debit Card,2027-03-28,54,6,42.6,559.72,No,Annual,Yes,2027-04-28,Poor Support
1810,Kabir Waghchaure,Female,58,Germany,2024-06-17,Premium,39.99,Monthly,UPI,2024-08-16,12,8,6.8,79.98,Yes,Monthly,Yes,2024-09-09,Low Usage
1811,Olivia Brown,Female,63,Japan,2024-08-30,Basic,9.99,Yearly,Debit Card,2026-06-30,52,5,139.2,2637.36,No,Annual,No,,
1812,Aarav Brown,Male,61,USA,2024-12-22,Basic,9.99,Monthly,Credit Card,2026-06-11,59,0,18.0,169.83,No,Monthly,No,,
1813,Anaya Smith,Male,63,Australia,2024-09-18,Premium,39.99,Yearly,Credit Card,2025-05-18,9,7,143.3,3839.04,Yes,Monthly,No,,
1814,Alex Johnson,Male,52,USA,2024-01-02,Standard,19.99,Yearly,Credit Card,2024-03-01,38,6,36.1,239.88,Yes,Monthly,Yes,2024-03-23,Switched Competitor
1815,Olivia Brown,Female,34,UK,2023-11-12,Premium,39.99,Yearly,UPI,2024-07-16,15,1,12.1,3839.04,Yes,Monthly,Yes,2024-08-20,Low Usage
1816,Ava Johnson,Male,50,UK,2023-07-09,Premium,39.99,Monthly,PayPal,2023-11-29,11,6,177.3,159.96,Yes,Annual,No,,
1817,Liam Brown,Male,52,Australia,2025-01-29,Basic,9.99,Yearly,Debit Card,2025-05-27,40,5,134.4,359.64,Yes,Annual,No,,
1818,Riya Johnson,Female,21,Canada,2023-08-20,Basic,9.99,Monthly,PayPal,2024-12-05,9,3,77.2,149.85,No,Annual,Yes,2025-01-15,Low Usage
1819,Ava Waghchaure,Female,36,USA,2025-01-06,Premium,39.99,Monthly,Credit Card,2027-05-16,27,4,28.2,1119.72,Yes,Monthly,No,,
1820,Mia Patel,Male,27,UK,2023-10-21,Standard,19.99,Yearly,Debit Card,2023-11-28,34,8,22.1,239.88,No,Annual,No,,
1821,Aarav Smith,Male,52,Canada,2023-12-19,Premium,39.99,Monthly,UPI,2026-05-30,4,7,55.7,1159.71,No,Annual,No,,
1822,Noah Patel,Male,29,Australia,2022-11-10,Basic,9.99,Monthly,PayPal,2023-08-20,9,7,43.3,89.91,Yes,Monthly,No,,
1823,Priya Brown,Female,29,Australia,2022-06-08,Standard,19.99,Yearly,PayPal,2022-11-16,0,10,145.2,1199.4,No,Monthly,Yes,2023-01-08,Poor Support
1824,Riya Waghchaure,Male,57,Australia,2024-07-22,Premium,39.99,Yearly,PayPal,2026-06-25,41,7,17.5,11037.24,Yes,Monthly,No,,
1825,Alex Johnson,Male,46,India,2024-07-05,Standard,19.99,Yearly,PayPal,2025-12-21,4,8,150.0,4077.96,No,Monthly,Yes,2026-02-19,Features Missing
1826,Om Johnson,Male,25,UK,2024-08-05,Standard,19.99,Yearly,Debit Card,2025-11-13,54,6,167.5,3598.2,Yes,Annual,No,,
1827,Anaya Smith,Male,40,Australia,2024-09-05,Standard,19.99,Yearly,Debit Card,2025-04-13,50,2,83.8,1679.16,Yes,Annual,No,,
1828,Sophia Patel,Male,21,Australia,2025-03-06,Premium,39.99,Monthly,UPI,2027-03-14,33,9,21.2,959.76,No,Annual,No,,
1829,Emma Sharma,Male,41,Germany,2024-10-20,Standard,19.99,Yearly,Credit Card,2027-02-04,18,4,82.2,6476.76,Yes,Monthly,No,,
1830,Sophia Smith,Male,40,Germany,2022-10-16,Premium,39.99,Yearly,Credit Card,2023-03-13,19,8,11.5,1919.52,No,Monthly,Yes,2023-05-03,Switched Competitor
1831,Mia Patel,Male,51,Germany,2024-01-17,Standard,19.99,Yearly,Debit Card,2024-05-14,23,6,92.2,719.64,Yes,Annual,No,,
1832,John Brown,Male,31,UK,2022-10-26,Basic,9.99,Yearly,UPI,2025-03-26,1,6,159.0,3476.52,Yes,Annual,No,,
1833,Aarav Patel,Female,23,Australia,2023-10-18,Premium,39.99,Monthly,Credit Card,2025-08-28,21,5,78.1,879.78,No,Monthly,No,,
1834,Anaya Smith,Female,56,Canada,2023-09-19,Premium,39.99,Monthly,PayPal,2025-12-11,0,4,122.0,1079.73,Yes,Monthly,Yes,2026-01-02,Switched Competitor
1835,Aarav Sharma,Male,54,Australia,2024-01-20,Standard,19.99,Monthly,Debit Card,2024-04-21,40,0,39.4,59.97,No,Annual,No,,
1836,Ava Smith,Female,57,Australia,2022-09-13,Premium,39.99,Monthly,Debit Card,2023-01-05,53,3,87.9,119.97,No,Annual,Yes,2023-02-08,Low Usage
1837,Ava Johnson,Male,48,Japan,2023-07-12,Premium,39.99,Yearly,Debit Card,2024-10-11,33,7,15.8,7198.2,No,Monthly,No,,
1838,Anaya Sharma,Male,50,UK,2024-05-02,Standard,19.99,Monthly,PayPal,2026-02-06,38,3,54.7,419.79,No,Monthly,No,,
1839,Noah Brown,Male,61,Australia,2023-11-05,Premium,39.99,Monthly,Debit Card,2025-11-05,34,3,118.6,959.76,Yes,Monthly,No,,
1840,Anaya Brown,Male,28,India,2024-10-18,Standard,19.99,Monthly,PayPal,2027-01-27,16,8,11.8,539.73,No,Annual,No,,
1841,Ethan Sharma,Male,50,Japan,2024-07-22,Basic,9.99,Yearly,Credit Card,2025-12-23,8,2,56.3,2037.96,Yes,Annual,Yes,2026-01-22,High Price
1842,Riya Smith,Male,23,Canada,2024-08-26,Premium,39.99,Monthly,Debit Card,2026-06-05,19,8,14.8,839.79,No,Monthly,No,,
1843,Liam Smith,Male,24,Australia,2023-12-07,Standard,19.99,Yearly,UPI,2024-09-08,0,10,126.3,2158.92,Yes,Monthly,No,,
1844,Priya Johnson,Male,32,Australia,2022-10-18,Premium,39.99,Monthly,Credit Card,2024-06-29,20,1,167.1,799.8,No,Annual,No,,
1845,Priya Sharma,Female,50,Japan,2022-10-26,Standard,19.99,Yearly,Debit Card,2024-07-30,35,2,6.7,5037.48,Yes,Monthly,No,,
1846,Olivia Waghchaure,Male,28,Australia,2023-01-05,Premium,39.99,Monthly,UPI,2025-01-15,11,3,141.6,959.76,No,Annual,No,,
1847,Priya Patel,Female,38,Japan,2023-10-11,Premium,39.99,Monthly,PayPal,2024-02-09,22,9,163.5,159.96,Yes,Annual,Yes,2024-02-24,Features Missing
1848,Olivia Johnson,Male,57,USA,2024-12-14,Standard,19.99,Monthly,Debit Card,2027-02-02,0,9,135.5,519.74,No,Monthly,No,,
1849,Olivia Smith,Male,60,Germany,2022-02-17,Standard,19.99,Monthly,Credit Card,2022-10-09,47,3,166.6,139.93,No,Annual,No,,
1850,Om Brown,Female,55,India,2022-10-19,Premium,39.99,Yearly,Credit Card,2023-08-31,31,7,20.0,4798.8,Yes,Annual,No,,
1851,Riya Sharma,Female,27,USA,2022-03-22,Standard,19.99,Yearly,Credit Card,2023-04-23,14,2,132.6,3118.44,Yes,Annual,No,,
1852,Ethan Smith,Male,41,India,2023-01-29,Standard,19.99,Yearly,Debit Card,2024-10-04,8,9,5.6,4797.6,No,Monthly,No,,
1853,Ethan Smith,Female,38,Australia,2024-07-11,Basic,9.99,Yearly,Debit Card,2025-05-26,40,2,114.1,1198.8,Yes,Annual,No,,
1854,Sophia Smith,Male,63,Germany,2022-12-10,Basic,9.99,Yearly,UPI,2024-04-15,16,6,124.2,1918.08,Yes,Annual,No,,
1855,John Waghchaure,Female,60,Japan,2022-03-19,Premium,39.99,Yearly,Credit Card,2024-04-26,2,3,124.0,11997.0,No,Annual,Yes,2024-05-12,Switched Competitor
1856,Ava Sharma,Male,22,USA,2024-05-12,Standard,19.99,Yearly,UPI,2025-06-23,32,10,150.6,3118.44,No,Annual,No,,
1857,Emma Johnson,Male,19,Germany,2023-03-30,Basic,9.99,Yearly,Credit Card,2025-01-23,47,10,18.8,2637.36,Yes,Annual,No,,
1858,Priya Patel,Female,31,India,2022-05-13,Standard,19.99,Monthly,Credit Card,2024-07-10,48,0,28.1,519.74,No,Annual,No,,
1859,Anaya Waghchaure,Male,25,Japan,2024-02-28,Premium,39.99,Yearly,Credit Card,2026-04-19,42,5,9.6,12476.88,No,Monthly,Yes,2026-05-09,Poor Support
1860,Mia Waghchaure,Male,50,USA,2024-07-10,Standard,19.99,Monthly,PayPal,2024-08-15,37,3,173.5,19.99,Yes,Monthly,No,,
1861,Riya Smith,Male,49,Germany,2024-08-30,Standard,19.99,Monthly,Credit Card,2025-06-04,8,9,49.7,179.91,No,Annual,No,,
1862,Emma Johnson,Male,60,Germany,2024-12-26,Standard,19.99,Yearly,Debit Card,2026-09-23,25,6,174.9,5037.48,Yes,Annual,No,,
1863,Emma Waghchaure,Male,52,Japan,2022-05-24,Standard,19.99,Monthly,PayPal,2022-12-23,8,6,43.9,139.93,Yes,Monthly,No,,
1864,John Waghchaure,Female,57,UK,2024-08-13,Premium,39.99,Monthly,Credit Card,2026-03-12,43,10,30.0,759.81,Yes,Monthly,No,,
1865,Ava Johnson,Female,37,USA,2023-02-14,Premium,39.99,Yearly,UPI,2024-08-30,30,0,145.4,8637.84,Yes,Monthly,No,,
1866,Noah Smith,Female,39,USA,2025-01-24,Standard,19.99,Monthly,PayPal,2025-10-22,59,6,167.7,179.91,No,Annual,Yes,2025-12-06,Poor Support
1867,John Brown,Male,60,India,2024-10-03,Premium,39.99,Yearly,Debit Card,2026-02-14,38,1,54.3,7678.08,Yes,Monthly,No,,
1868,Ava Sharma,Male,40,Australia,2023-06-01,Basic,9.99,Monthly,Credit Card,2024-06-02,42,6,123.5,119.88,Yes,Annual,No,,
1869,Ethan Brown,Female,31,USA,2023-09-08,Basic,9.99,Monthly,UPI,2024-08-11,60,4,89.0,109.89,Yes,Annual,No,,
1870,Aarav Waghchaure,Female,40,Germany,2022-10-14,Basic,9.99,Yearly,Credit Card,2024-06-10,39,5,46.4,2397.6,Yes,Annual,Yes,2024-07-18,High Price
1871,Olivia Brown,Female,64,UK,2023-05-08,Standard,19.99,Monthly,PayPal,2025-08-26,30,5,112.3,559.72,Yes,Monthly,No,,
1872,Noah Smith,Male,33,USA,2022-02-02,Basic,9.99,Yearly,Credit Card,2023-07-12,39,6,47.4,2037.96,Yes,Monthly,No,,
1873,Om Johnson,Female,64,Japan,2022-05-12,Premium,39.99,Monthly,PayPal,2023-07-21,3,1,153.1,559.86,Yes,Monthly,No,,
1874,Ethan Smith,Female,52,Japan,2025-03-16,Premium,39.99,Yearly,UPI,2027-04-04,52,0,46.0,11517.12,No,Annual,No,,
1875,Anaya Smith,Male,62,Germany,2022-04-09,Basic,9.99,Yearly,Credit Card,2024-07-23,49,9,145.3,3236.76,Yes,Annual,Yes,2024-09-16,Features Missing
1876,Mia Waghchaure,Female,50,Canada,2023-04-10,Premium,39.99,Yearly,Debit Card,2025-09-14,57,1,78.5,13916.52,Yes,Annual,Yes,2025-10-29,Features Missing
1877,Aarav Johnson,Male,56,Japan,2024-07-13,Basic,9.99,Monthly,UPI,2026-09-19,42,6,116.3,259.74,No,Monthly,No,,
